sentence,tag
"['we', 'propose', 'that', 'cyclophosphamide', 'be', 'added', 'to', 'the', 'list', 'of', 'exposures', 'potentially', 'associated', 'with', 'hepatic', 'angiosarcoma', '.']","['O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['the', 'ocular', 'motor', 'disturbances', 'are', 'probably', 'an', 'expression', 'of', 'regional', '5', '-', 'fu', 'neurotoxicity', 'primarily', 'affecting', 'the', 'brain', 'stem', '.']","['O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O']"
"['bacterial', 'infection', 'is', 'a', 'frequent', 'event', 'in', 'renal', 'transplant', 'recipients', 'and', 'often', 'requires', 'the', 'use', 'of', 'antimicrobial', 'agents', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Background', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['study', 'results', 'suggest', 'that', 'ciclesonide', 'significantly', 'reduces', 'the', 'need', 'for', 'ocs', 'in', 'patients', 'with', 'severe', ',', 'persistent', 'asthma', ',', 'while', 'maintaining', 'asthma', 'control', '.']","['O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O']"
"['conclusion', ':', 'this', 'is', ',', 'to', 'our', 'knowledge', ',', 'the', 'first', 'report', 'of', 'severe', 'myelopathy', 'following', 'accidental', 'intrathecal', 'administration', 'of', 'doxorubicin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['we', 'report', 'a', 'case', 'of', 'a', 'patient', 'with', 'mild', 'chronic', 'renal', 'insufficiency', 'who', 'had', 'been', 'taking', 'simvastatin', 'for', 'over', 'a', 'year', 'and', 'developed', 'acute', 'weakness', 'within', '3', 'weeks', 'after', 'the', 'start', 'of', 'treatment', 'with', 'colchicine', 'for', 'acute', 'gouty', 'bursitis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Other', 'O', 'I-Other', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Other', 'I-Other', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['shortly', 'after', 'chemotherapy', 'and', 'an', 'injection', 'of', 'pegfilgrastim', ',', 'the', 'patient', 'developed', 'poorly', 'defined', ',', 'rapidly', 'progressive', 'erythema', ',', 'edema', ',', 'and', 'pain', 'in', 'his', 'right', 'forearm', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['to', 'describe', 'a', 'probable', 'interaction', 'between', 'enteral', 'feeds', 'and', 'levodopa', 'leading', 'to', 'neuroleptic', 'malignant', '-', 'like', 'syndrome', '(', 'nmls', ')', 'in', 'a', 'polytrauma', 'patient', 'with', 'parkinson', ""'"", 's', 'disease', '(', 'pd', ')', '.']","['O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O']"
"['second', ',', 'we', 'report', 'a', 'case', 'of', 'neutropenia', ',', 'which', 'proved', 'to', 'be', 'fatal', 'in', 'a', 'schizophrenia', 'patient', 'receiving', 'olanzapine', 'and', 'thiazide', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['while', 'mild', 'to', 'moderate', 'application', 'site', 'reactions', '(', 'asrs', ')', 'are', 'a', 'well', '-', 'known', 'and', 'common', 'phenomenon', 'associated', 'with', 'imiquimod', ',', 'the', 'potential', 'of', 'tnf', '-', 'alpha', 'blockers', 'to', 'elicit', 'cutaneous', 'inflammatory', 'reactions', 'has', 'only', 'recently', 'been', 'recognized', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O']"
"['we', 'report', '3', 'children', 'with', 'epilepsy', 'who', 'developed', 'facial', 'motor', 'tics', 'after', 'initiation', 'of', 'cbz', 'for', 'complex', 'partial', 'seizures', '.']","['O', 'O', 'O', 'I-Background', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O']"
"['a', 'patient', 'was', 'treated', 'with', 'warfarin', 'for', 'atrial', 'fibrillation', '.']","['O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Problem', 'I-Problem', 'O']"
"['mood', 'stabilizer', 'therapy', 'and', 'pravastatin', ':', 'higher', 'risk', 'for', 'adverse', 'skin', 'reactions', '?']","['I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O']"
"['pulmonary', 'leukostasis', 'secondary', 'to', 'all', '-', 'trans', 'retinoic', 'acid', 'in', 'the', 'treatment', 'of', 'acute', 'promyelocytic', 'leukemia', 'in', 'first', 'relapse', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['a', '74', '-', 'year', '-', 'old', 'hypercholestrerolaemic', 'woman', 'taking', 'cerivastatin', '(', '0', '.', '15', 'mg', '/', 'day', ')', 'for', '22', 'days', 'complained', 'of', 'general', 'muscle', 'weakness', 'and', 'muscle', 'pain', '.']","['O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Problem', 'I-Background', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Other', 'I-Other', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['there', 'have', 'been', 'only', 'two', 'reports', 'of', 'cimetidine', '-', 'induced', 'hepatitis', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O']"
"['a', 'case', 'is', 'reported', 'of', 'theophylline', 'intoxication', 'due', 'to', 'a', 'dramatic', 'decrease', 'in', 'theophylline', 'clearance', 'following', 'concomitant', 'administration', 'of', 'viloxazine', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['anterior', 'ischemic', 'optic', 'neuropathy', 'secondary', 'to', 'interferon', 'alfa', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['rofecoxib', ',', 'used', 'for', 'dysmenorrhea', ',', 'caused', 'a', 'herpetiform', 'fixed', 'drug', 'eruption', 'predominantly', 'involving', 'the', 'lips', 'with', 'classic', 'clinical', 'and', 'histological', 'findings', 'in', 'a', 'red', '-', 'brown', 'lesion', 'on', 'the', 'dorsal', 'hand', '.']","['I-Treatment', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['statin', '-', 'associated', 'myasthenia', 'gravis', ':', 'report', 'of', '4', 'cases', 'and', 'review', 'of', 'the', 'literature', '.']","['I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'O', 'O']"
"['two', 'reports', 'of', 'spindle', 'coma', 'are', 'noted', 'with', 'alcohol', 'and', 'imipramine', '.']","['O', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['cataracts', 'induced', 'by', 'intermittent', 'decadron', 'used', 'as', 'an', 'antiemetic', '.']","['I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O']"
"['severe', 'osteomalacia', 'was', 'present', 'in', 'two', 'epileptic', 'patients', 'who', 'were', 'under', 'long', '-', 'term', 'treatment', 'with', 'congeners', 'of', 'phenytoin', ',', 'phenobarbital', ',', 'and', 'acetazolamide', '.']","['O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'O']"
"['careful', 'observations', 'on', 'hepatotoxicity', 'are', 'suggested', 'when', 'acetaminophen', 'is', 'prescribed', 'with', 'caffeine', '.']","['O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['erosion', 'of', 'psoriatic', 'plaques', ':', 'an', 'early', 'sign', 'of', 'methotrexate', 'toxicity', '.']","['I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O']"
"['after', 'extensive', 'neurological', ""'"", 'work', 'up', ""'"", ',', 'we', 'realized', 'that', 'the', 'anisocoria', 'was', 'related', 'to', 'the', 'transdermal', 'scopolamine', 'patch', 'that', 'we', 'had', 'prescribed', 'for', 'weaning', 'off', 'the', 'opioid', '.']","['O', 'O', 'I-Test', 'O', 'I-Test', 'I-Test', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O']"
"['efficacy', 'and', 'safety', 'of', 'tifacogin', '(', 'recombinant', 'tissue', 'factor', 'pathway', 'inhibitor', ')', 'in', 'severe', 'sepsis', ':', 'a', 'randomized', 'controlled', 'trial', '.']","['O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O']"
"['case', ':', 'a', 'malignant', 'mixed', 'mesodermal', 'tumor', 'was', 'diagnosed', 'in', 'a', '64', '-', 'year', '-', 'old', 'woman', 'with', 'a', 'bicornuate', 'uterus', 'while', 'she', 'was', 'taking', 'raloxifene', 'for', 'osteoporosis', 'prevention', '.']","['O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Problem', 'O', 'O']"
"['to', 'evaluate', 'the', 'long', '-', 'term', '(', 'up', 'to', '5', 'years', 'exposure', ')', 'safety', 'and', 'efficacy', 'of', 'lacosamide', 'as', 'adjunctive', 'therapy', 'in', 'patients', 'with', 'uncontrolled', 'partial', '-', 'onset', 'seizures', 'taking', 'one', 'to', 'three', 'concomitant', 'antiepileptic', 'drugs', '(', 'aeds', ')', 'in', 'open', '-', 'label', 'extension', 'trial', 'sp756', '(', 'nct00522275', ')', '.']","['O', 'O', 'O', 'I-Other', 'I-Other', 'I-Other', 'O', 'I-Other', 'O', 'I-Other', 'I-Other', 'I-Other', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['complete', 'remission', 'of', 'the', 'nephrosis', 'occurred', 'after', 'discontinuation', 'of', 'hydroxychloroquine', 'therapy', '.']","['O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O']"
"['conclusions', ':', 'clinicians', 'treating', 'elderly', 'patients', 'with', 'olanzapine', 'should', 'be', 'aware', 'of', 'the', 'potential', 'for', 'rapidly', 'developing', 'hyperglycemia', 'and', 'monitor', 'such', 'patients', 'accordingly', '.']","['O', 'O', 'O', 'O', 'I-Background', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O']"
"['we', 'describe', 'a', 'case', 'of', 'pres', 'in', 'a', 'patient', 'with', 'collapsing', 'focal', 'glomeruloesclerosis', '(', 'collapsing', 'fgs', ')', 'with', 'complete', 'recovery', 'after', 'withdrawal', 'of', 'cyclosporine', '(', 'csa', ')', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Background', 'I-Background', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O']"
"['discussion', ':', 'the', 'occurrence', 'of', 'priapism', 'in', 'our', 'patient', 'was', 'related', 'to', 'zuclopenthixol', '.']","['O', 'O', 'O', 'O', 'O', 'I-Problem', 'O', 'I-Background', 'O', 'O', 'O', 'O', 'I-Treatment', 'O']"
"['hepatic', 'angiosarcoma', 'occurring', 'after', 'cyclophosphamide', 'therapy', ':', 'case', 'report', 'and', 'review', 'of', 'the', 'literature', '.']","['I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
"['after', 'completion', 'of', 'induction', '-', 'consolidation', 'phase', ',', 'children', 'with', 'increased', '-', 'risk', '(', 'risk', 'factor', '>', '0', '.', '8', 'or', 't', '-', 'lineage', ')', 'all', 'or', 'stage', 'iii', 'and', 'iv', 'lymphoblastic', 'lymphoma', 'were', 'randomized', 'to', 'receive', 'four', 'courses', 'of', 'hd', 'mtx', '(', '5', 'g', '/', 'm', '(', '2', ')', 'over', '24', 'hours', 'every', '2', 'weeks', ')', 'and', 'four', 'intrathecal', 'administrations', 'of', 'mtx', '(', 'arm', 'a', ')', 'or', 'the', 'same', 'treatment', 'schedule', 'with', 'additional', 'hd', 'iv', 'ara', '-', 'c', '(', '1', 'g', '/', 'm', '(', '2', ')', 'in', 'bolus', 'injection', '12', 'and', '24', 'hours', 'after', 'the', 'start', 'of', 'each', 'mtx', 'infusion', ')', '(', 'arm', 'b', ')', '.']","['I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Background', 'O', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Background', 'I-Test', 'O', 'I-Background', 'O', 'I-Background', 'O', 'I-Background', 'I-Background', 'I-Background', 'O', 'I-Background', 'O', 'I-Background', 'I-Background', 'O', 'I-Background', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Other', 'I-Other', 'I-Other', 'I-Other', 'I-Other', 'I-Other', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O']"
"['the', 'dose', '-', 'limiting', 'toxicity', 'of', 'kw', '-', '2149', 'is', 'pulmonary', 'toxicity', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Problem', 'O', 'O']"
"['flucloxacillin', '-', 'induced', 'aplastic', 'anaemia', 'and', 'liver', 'failure', '.']","['I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['we', 'further', 'used', 'immunohistochemistry', '(', 'ihc', ')', 'to', 'examine', 'the', 'relative', 'role', 'of', 'platelet', '-', 'derived', 'growth', 'factor', '-', 'b', '(', 'pdgf', '-', 'b', ')', ',', 'insulin', '-', 'like', 'growth', 'factor', 'i', '(', 'igf', '-', 'i', ')', ',', 'transforming', 'growth', 'factor', '-', 'beta1', '(', 'tgf', '-', 'beta1', ')', 'and', 'cyclooxygenase', '-', '2', '(', 'cox', '-', '2', ')', 'in', 'the', 'pathogenesis', 'of', 'bcnu', '-', 'related', 'pulmonary', 'fibrosis', '.']","['O', 'O', 'O', 'O', 'O', 'I-Test', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'O', 'O', 'I-Test', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'I-Test', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['physicians', 'using', 'this', '""', 'new', '""', 'drug', 'must', 'be', 'aware', 'of', 'the', 'potential', 'danger', 'of', 'sulfonamide', '-', 'induced', 'injury', 'to', 'the', 'urinary', 'tract', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['results', ':', 'brimonidine', 'was', 'observed', 'to', 'cause', 'iop', 'elevation', ',', 'confirmed', 'on', 'rechallenge', ',', 'scoring', '8', '(', 'strong', 'probability', ')', 'on', 'an', 'adverse', 'drug', 'reaction', 'probability', 'score', '.']","['O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Test', 'I-Test', 'O', 'I-Test', 'I-Test', 'O']"
"['severe', 'leukopenia', 'associated', 'with', 'mild', 'hepatotoxicity', 'in', 'an', 'hiv', 'carrier', 'treated', 'with', 'nevirapine', '.']","['O', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O']"
"['the', 'clinical', 'effect', 'and', 'safety', 'of', 'lp', '-', 'tae', 'alone', 'and', 'combined', 'with', 'radiofrequency', '(', 'rf', ')', 'capacitive', 'hyperthermia', '(', 'ht', ')', 'were', 'evaluated', 'in', '20', 'patients', 'with', 'hepatocellular', 'carcinoma', '(', 'hcc', ')', 'associated', 'with', 'cirrhosis', 'of', 'the', 'liver', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Background', 'O', 'O', 'O', 'I-Problem', 'O', 'O', 'I-Problem', 'O']"
"['fibrosis', 'of', 'corpus', 'cavernosum', 'after', 'intracavernous', 'injection', 'of', 'phentolamine', '/', 'papaverine', '.']","['I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O']"
"['we', 'have', 'cared', 'for', 'three', 'children', 'in', 'whom', 'four', 'episodes', 'of', 'dystonia', 'proceeding', 'to', 'opisthotonus', 'occurred', 'in', 'association', 'with', 'carbamazepine', 'use', '.']","['O', 'O', 'O', 'O', 'O', 'I-Background', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O']"
"['juvenile', 'absence', 'epilepsy', 'exacerbated', 'by', 'valproic', 'acid', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['these', 'cases', 'were', 'chosen', 'for', 'study', 'because', 'they', 'were', 'all', 'deaths', 'as', 'a', 'result', 'of', 'suicidal', 'ingestion', 'of', 'drugs', 'in', 'which', 'quetiapine', 'was', 'considered', 'a', 'significant', 'factor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O']"
"['we', 'present', 'a', 'case', 'of', 'hypereosinophilia', 'related', 'to', 'zafirlukast', 'therapy', '.']","['O', 'O', 'O', 'I-Background', 'O', 'I-Problem', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['in', 'patients', 'with', 'methotrexate', '-', 'induced', 'anaphylaxis', ',', 'discontinuation', 'of', 'treatment', 'may', 'increase', 'the', 'risk', 'of', 'death', 'due', 'to', 'cancer', 'progression', '.']","['O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O']"
"['intensive', 'high', '-', 'flux', 'hemodiafiltration', 'is', 'often', 'used', 'in', 'the', 'management', 'of', 'vancomycin', 'toxicity', '.']","['I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O']"
"['the', 'authors', 'describe', 'a', 'woman', 'with', 'chronic', 'schizophrenia', 'who', 'experienced', 'delirium', ',', 'grand', 'mal', 'seizure', ',', 'and', 'photosensitivity', 'after', 'the', 'addition', 'of', 'propranolol', 'to', 'her', 'neuroleptic', 'regimen', '.']","['O', 'O', 'O', 'O', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O']"
"['we', 'report', 'a', 'case', 'of', 'an', 'infant', 'with', 'complex', 'congenital', 'heart', 'disease', 'who', 'was', 'placed', 'on', 'captopril', 'for', 'afterload', 'reduction', 'following', 'cardiac', 'surgery', 'and', 'subsequently', 'developed', 'pulmonary', 'infiltrates', 'with', 'eosinophilia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'I-Background', 'O', 'I-Background', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O']"
"['possible', 'pathophysiological', 'mechanisms', 'which', 'may', 'have', 'been', 'operative', 'in', 'this', 'case', 'include', ':', 'a', 'direct', 'central', 'nervous', 'system', '(', 'cns', ')', 'toxic', 'effect', 'of', 'valproic', 'acid', ';', 'a', 'paradoxical', 'epileptogenic', 'effect', 'secondary', 'to', 'the', 'drug', ';', 'and', 'an', 'indirect', 'cns', 'toxic', 'effect', 'mediated', 'through', 'valproic', 'acid', '-', 'induced', 'hyperammonemia', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'I-Problem', 'O', 'I-Problem', 'I-Problem', 'O', 'I-Treatment', 'I-Treatment', 'O', 'O', 'I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'I-Problem', 'O']"
"['we', 'report', 'a', 'case', 'of', 'serotonin', 'syndrome', 'induced', 'by', 'pharmacokinetic', 'and', 'pharmacodynamic', 'interactions', 'between', 'three', 'different', 'selective', 'serotonin', '-', 'reuptake', 'inhibitors', '(', 'ssri', ')', 'and', 'possibly', 'ciprofloxacin', '.']","['O', 'O', 'O', 'I-Background', 'O', 'I-Problem', 'I-Problem', 'O', 'O', 'O', 'O', 'O', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'I-Treatment', 'I-Treatment', 'O']"
"['generalised', 'pustular', 'psoriasis', 'induced', 'by', 'cyclosporin', 'a', 'withdrawal', 'responding', 'to', 'the', 'tumour', 'necrosis', 'factor', 'alpha', 'inhibitor', 'etanercept', '.']","['I-Problem', 'I-Problem', 'I-Problem', 'O', 'O', 'I-Treatment', 'O', 'I-Treatment', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
